fid,lon,lat,TC,Kperc,eU,eTh,U_Th,U_K,Th_K,MDT,COD_UNI_ES,SIGLA_UNID,LS9_B6_SWIR,LS9_B5_NIR,LS9_B4_Red,LS9_B3_Green,LS9_B2_Blue,LS9_B7_SWIR2,LS9_RGB_Falsacor_1,LS9_RGB_Falsacor_2,LS9_RGB_Falsacor_3
"3699",-53.5534550093458,"-30.5229046271186",0.338532839287703,0.666623488053346,0.371655474770807,0.347845042909826,1.06845126111846,0.557519321523015,0.521801360353492,155,3661,NP3sl,10976,20114,8873,9331,8244,10976,77,100,44
"3700",-53.5522401682243,"-30.5229046271186",0.89123281033829,0.761616081548084,0.634369478867015,0.529948894638069,1.19703896976757,0.832925530639501,0.695821566110945,157,3661,NP3sl,11607,18665,9469,9443,8385,11607,74,96,49
"3701",-53.5510253271028,"-30.5229046271186",0.41365945826546,0.0606243099449079,0.953987866075331,0.251660760214121,3.7907692294327,15.7360614404067,4.15115257299946,171,3661,NP3sl,8162,10590,7748,7931,7759,8162,46,68,29
"3702",-53.5789666728972,"-30.5183291016949",0.19262068534262,0.425575803731187,0.109232987664041,0.433426223137449,0.252022101647045,0.256671048274722,1.01844658304686,146,3661,NP3sl,10443,17215,8451,8869,7933,10443,69,92,40
"3703",-53.5777518317757,"-30.5183291016949",0.176381794635655,0.437353023169809,0.720424001345582,0.973859310814815,0.739761886902137,1.64723681598027,2.22671219637757,148,3661,NP3sl,11375,19986,9060,9403,8365,11375,73,96,44
"3704",-53.5765369906542,"-30.5183291016949",0.37470918333605,0.376468900788679,0.698901224611581,0.32639386322158,2.14128175607614,1.85646469906924,0.866987585263497,154,3661,NP3sl,11205,19672,8984,9384,8413,11205,77,100,48
"3705",-53.5753221495327,"-30.5183291016949",0.511236869269205,0.837155078829345,0.155804598976328,0.0534287988507288,2.91611644520814,0.186111991572936,0.06382186550841,158,3661,NP3sl,11264,20101,9072,9347,8390,11264,77,99,50
"3706",-53.5741073084112,"-30.5183291016949",0.926801510017929,0.537874453547949,0.923329733087072,0.638060748676382,1.44708749911739,1.71662685780402,1.18626334541003,159,3661,NP3sl,10267,17393,8566,8874,8120,10267,67,89,40
"3707",-53.5728924672897,"-30.5183291016949",0.791735091028117,0.167973234390113,0.769911993577655,0.830650643266308,0.926878224701284,4.5835397310357,4.94513692185712,186,3661,NP3sl,10216,16934,8529,8841,8120,10216,66,88,39
"3708",-53.5716776261682,"-30.5183291016949",0.723900740577326,0.261802594224896,0.830765503360779,0.921596923123861,0.901441272769013,3.17325160898569,3.52019782635226,218,3661,NP3sl,9437,15628,8049,8645,8036,9437,63,85,36
"3709",-53.5704627850467,"-30.5183291016949",0.923189765328917,0.46318610522161,0.340898690024511,0.90646121916364,0.376076419837405,0.735986434354306,1.95701297803384,254,3661,NP3sl,9503,16779,8085,8635,8063,9503,60,90,36
"3710",-53.5692479439252,"-30.5183291016949",0.627960402424626,0.26204357866398,0.393834846464711,0.972457701433738,0.404989179358714,1.50293645229799,3.71105335376573,243,3661,NP3sl,9878,17583,8304,8796,8140,9878,74,92,42
"3711",-53.5680331028037,"-30.5183291016949",0.751488975324384,0.686769875003275,0.780711278047974,0.647920736191564,1.20494874517668,1.1367873089137,0.943432086604664,220,3661,NP3sl,12858,18765,10133,9759,8646,12858,85,97,49
"3712",-53.5668182616822,"-30.5183291016949",0.390699781380284,0.415336368717989,0.927004191780705,0.924277089704591,1.00295052436817,2.23193599597856,2.22536998760195,200,3661,NP3sl,11652,17637,9333,9362,8387,11652,75,91,42
"3713",-53.5656034205607,"-30.5183291016949",0.598406925257036,0.130669964488684,0.574494974942915,0.661669856982214,0.868250183804818,4.39653425476109,5.0636721267305,177,3661,NP3sl,11080,16647,9072,9114,8279,11080,74,90,43
"3714",-53.5643885794393,"-30.5183291016949",0.949704543701376,0.732499569057481,0.679213267359211,0.622603457125817,1.09092434291118,0.927254152836111,0.849971089985665,168,3661,NP3sl,9612,14431,8511,8616,8094,9612,66,82,35
"3715",-53.5631737383178,"-30.5183291016949",0.873701652453878,0.975440407781858,0.154016095243311,0.292778485277889,0.52604990799487,0.157893905167966,0.300150048062561,147,3661,NP3sl,9734,16510,8399,8765,7968,9734,66,86,37
"3716",-53.5619588971963,"-30.5183291016949",0.381952008123706,0.001192416991368,0.638631652450436,0.286052269858871,2.23256977742395,535.577450735389,239.892815960881,142,3661,NP3sl,9172,15281,8214,8532,7885,9172,63,87,37
"3717",-53.5607440560748,"-30.5183291016949",0.0915629508956113,0.764251233397192,0.563665287588511,0.15021547349335,3.7523783301423,0.737539257977967,0.196552477678869,143,3661,NP3sl,10430,17527,8775,9008,8187,10430,64,93,39
"3718",-53.5595292149533,"-30.5183291016949",0.66132546710008,0.795713493029891,0.312985412735637,0.234001508776362,1.33753587475695,0.393339330647595,0.294077593035829,154,3661,NP3sl,11266,20414,9001,9429,8288,11266,71,100,46
"3719",-53.5583143738318,"-30.5183291016949",0.391672143319119,0.811052280556007,0.664936488267344,0.649254720334769,1.0241534908279,0.819844175533919,0.800509086651825,152,3661,NP3sl,11192,19594,9092,9443,8289,11192,70,94,42
"3720",-53.5570995327103,"-30.5183291016949",0.927543067435168,0.641876894924689,0.777715488542172,0.585191417813754,1.32899332571841,1.21162717444974,0.911687930257116,150,3661,NP3sl,11305,20538,9095,9475,8277,11305,81,99,49
"3721",-53.5558846915888,"-30.5183291016949",0.602698005485223,0.33667832596207,0.0083684145140198,0.608833886047888,0.0137449880924689,0.0248558159783727,1.80835485714183,153,3661,NP3sl,11695,19500,9360,9571,8401,11695,85,101,52
"3722",-53.5546698504673,"-30.5183291016949",0.950960507574581,0.49208952007426,0.581273579591791,0.218181618152562,2.66417301564488,1.18123543761727,0.443377900264238,152,3661,NP3sl,12062,20647,9579,9755,8527,12062,84,103,47
"3723",-53.5534550093458,"-30.5183291016949",0.179830532112631,0.871777058457294,0.226106708551577,0.103796556696797,2.17836425163952,0.259362994653355,0.119063189022749,149,3661,NP3sl,11672,20195,9294,9641,8444,11672,76,99,45
"3724",-53.5522401682243,"-30.5183291016949",0.785524426339414,0.92985339410785,0.104884970902688,0.267726368162924,0.391761826159987,0.112797320058524,0.287923203657061,158,3661,NP3sl,10791,18782,8998,9326,8236,10791,69,96,45
"3725",-53.5510253271028,"-30.5183291016949",0.562795611129535,0.0780044511992685,0.553101124051662,0.0267417401082275,20.6830640718661,7.09063541308331,0.342823258122971,194,3661,NP3sl,9157,17273,8100,8512,7806,9157,58,88,36
"3726",-53.5498104859813,"-30.5183291016949",0.390489504776777,0.131000258328329,0.918639412242142,0.942008971344684,0.975191787113043,7.01250076881325,7.19089399796224,212,3661,NP3sl,9355,18681,8239,8633,7896,9355,63,98,40
"3727",-53.5777518317757,"-30.5137535762712",0.0960553640775224,0.707761003398227,0.0784229179221567,0.720533876530252,0.108840014989724,0.110804236946679,1.01804687326753,165,3661,NP3sl,8823,13965,7865,8294,7644,8823,51,76,36
"3728",-53.5765369906542,"-30.5137535762712",0.537854753705355,0.817164913767516,0.490790614396003,0.834540319836525,0.588096947181824,0.600601673086068,1.02126303488595,157,3661,NP3sl,9230,15612,8023,8488,7919,9230,55,82,31
"3729",-53.5753221495327,"-30.5137535762712",0.151262467349665,0.0052586180444476,0.520722912546,0.170644961701761,3.051498897788,99.0227676063703,32.4505336305875,143,3661,NP3sl,9705,16864,8221,8699,8117,9705,67,87,38
"3730",-53.5741073084112,"-30.5137535762712",0.70760597747011,0.0158944056206172,0.064834711726753,0.0661526592540082,0.980077179933241,4.07909004427656,4.16200900071401,151,3661,NP3sl,10200,16156,8579,8718,7989,10200,70,90,41
"3731",-53.5728924672897,"-30.5137535762712",0.966551002846323,0.564448819481998,0.555239372615021,0.849743697102563,0.653419818832742,0.983684177290992,1.50543976313456,158,3661,NP3sl,10911,17403,8969,9217,8237,10911,72,92,43
"3732",-53.5716776261682,"-30.5137535762712",0.701160054978519,0.462121779573006,0.900319226278562,0.0052160056923076,172.607025258106,1.94822937605417,0.0112870804252661,168,3661,NP3sl,11127,19258,8932,9313,8306,11127,75,95,46
"3733",-53.5704627850467,"-30.5137535762712",0.684126213374508,0.442791592079393,0.426913341378899,0.915107366319547,0.46651721654902,0.964140577679156,2.06667737754936,173,3661,NP3sl,12403,19237,9977,9743,8511,12403,74,96,47
"3734",-53.5692479439252,"-30.5137535762712",0.795530762454791,0.508093554753266,0.0545699873473049,0.572546645130252,0.0953109896135894,0.107401455572103,1.12685280057978,196,3661,NP3sl,9488,14950,8243,8562,7834,9488,66,88,39
"3735",-53.5680331028037,"-30.5137535762712",0.295755788421697,0.090569006354536,0.953848398279518,0.423390355582371,2.25288173361319,10.5317308500177,4.67478194389141,209,3661,NP3sl,10479,16298,8952,9000,8349,10479,68,90,41
"3736",-53.5668182616822,"-30.5137535762712",0.18839997449416,0.194640560340595,0.322040928701611,0.522890333005693,0.615886177987736,1.65454172623672,2.68644075053373,209,3661,NP3sl,9468,15876,8141,8677,8106,9468,63,85,36
"3737",-53.5656034205607,"-30.5137535762712",0.110027692980917,0.844040053903987,0.430945133289202,0.205262348771543,2.09948456630419,0.51057426871619,0.243190293899124,192,3661,NP3sl,9532,17366,8150,8695,8111,9532,73,91,43
"3738",-53.5643885794393,"-30.5137535762712",0.249989316800166,0.621085681317215,0.0884238386255581,0.746957516577394,0.11837867169571,0.142369790973166,1.20266420406477,170,3661,NP3sl,10722,16979,8658,9041,8192,10722,69,87,39
"3739",-53.5631737383178,"-30.5137535762712",0.975048656492286,0.755885739830111,0.955649135188707,0.77382898911029,1.23496166289591,1.26427723772576,1.02373804443541,144,3661,NP3sl,10284,14871,8709,8697,8004,10284,58,82,32
"3740",-53.5619588971963,"-30.5137535762712",0.546756445871578,0.717437229498244,0.567974119508116,0.937371644630999,0.60592201904262,0.791670819627442,1.30655562060331,139,3661,NP3sl,10641,17244,8899,9045,8100,10641,67,95,44
"3741",-53.5607440560748,"-30.5137535762712",0.632408096162049,0.196872776055197,0.825617084866683,0.140970684529931,5.85665798261331,4.19365796231372,0.716049660875444,140,3661,NP3sl,10759,16979,8948,9061,8133,10759,61,91,39
"3742",-53.5595292149533,"-30.5137535762712",0.829820375038341,0.423930890825439,0.18803680819188,0.118733733648808,1.58368479128314,0.44355533475221,0.280078041535545,139,3661,NP3sl,10709,17889,8910,9066,8207,10709,63,91,40
"3743",-53.5583143738318,"-30.5137535762712",0.765703955155524,0.350022635397159,0.24745079371385,0.0893132041318917,2.77059586114984,0.706956547061809,0.255164081118785,140,3661,NP3sl,10467,16837,8807,8884,8073,10467,60,88,37
"3744",-53.5570995327103,"-30.5137535762712",0.214171862783876,0.0717328397773449,0.360513284683903,0.583017397843815,0.618357678548181,5.02577739572165,8.12762187658361,137,3661,NP3sl,8960,14841,7976,8304,7754,8960,53,81,30
"3745",-53.5558846915888,"-30.5137535762712",0.030159291850564,0.725150495569392,0.760114193726573,0.398138403921782,1.90917074625111,1.048215781925,0.549042448918361,143,3661,NP3sl,10363,19642,8662,9196,8189,10363,61,89,38
"3746",-53.5546698504673,"-30.5137535762712",0.977325221745139,0.951018537208962,0.90017726841789,0.315274515738342,2.85521735339047,0.946540191592605,0.33151248204226,139,3661,NP3sl,11865,21496,9274,10016,8583,11865,76,103,50
"3747",-53.5534550093458,"-30.5137535762712",0.904482539361974,0.164293396324259,0.641121426668965,0.122513329309165,5.23307488486482,3.90229577702326,0.745698439804395,147,3661,NP3sl,10745,19159,8860,9538,8234,10745,73,100,47
"3748",-53.5522401682243,"-30.5137535762712",0.315319622783579,0.604912122189946,0.876860398936239,0.407845247993911,2.14998312043427,1.44956658458383,0.674222309378428,149,3661,NP3sl,10724,18983,8714,9365,8317,10724,71,98,45
"3749",-53.5510253271028,"-30.5137535762712",0.638142922288339,0.579730728057176,0.270651741987119,0.912736940924324,0.296527652001278,0.466857678726365,1.57441532206363,149,3661,NP3sl,10737,18635,8684,9314,8193,10737,71,98,45
"3750",-53.5498104859813,"-30.5137535762712",0.824549398617207,0.502893429748644,0.355041158768558,0.65168630702669,0.544803772828109,0.705996813173746,1.2958735757443,153,3661,NP3sl,10369,17906,8735,9328,8162,10369,73,100,47
"3751",-53.5485956448598,"-30.5137535762712",0.0510376219507368,0.873736790291928,0.622601802315807,0.258314457835544,2.41024760105447,0.712573636858975,0.295643334131824,154,3661,NP3sl,8666,14581,7886,8200,7751,8666,59,86,35
"3752",-53.5473808037383,"-30.5137535762712",0.43718546434554,0.209727790234677,0.855410527525555,0.905020192430844,0.945183913773195,4.07867038778402,4.31521350326613,155,3661,NP3sl,9696,16513,8467,8838,8070,9696,66,92,47
"3753",-53.5461659626168,"-30.5137535762712",0.743266257648882,0.404964514589129,0.871651262624671,0.448533760842565,1.94333479153784,2.15241393066016,1.10758781247202,175,3661,NP3sl,8827,14695,7896,8192,7664,8827,52,78,33
"3754",-53.5765369906542,"-30.5091780508475",0.528336085395662,0.758178942365286,0.246653684495826,0.531505788360607,0.464065848194452,0.325323839417568,0.701029478215884,187,3661,NP3sl,9292,16292,8098,8542,7965,9292,60,87,42
"3755",-53.5753221495327,"-30.5091780508475",0.716719424410934,0.164987163906582,0.52054189763775,0.309570922505812,1.68149480391841,3.1550448247749,1.87633337755351,192,3661,NP3sl,11504,19240,8950,9408,8300,11504,67,90,44
"3756",-53.5741073084112,"-30.5091780508475",0.0412708581501925,0.846601875069901,0.296137463837235,0.183491109611256,1.61390633292606,0.349795426348169,0.216738369019211,180,3661,NP3sl,9426,15969,8193,8512,7964,9426,64,86,40
"3757",-53.5728924672897,"-30.5091780508475",0.343421183601572,0.473933923259737,0.626953148606927,0.530114008630048,1.1826760628853,1.32287037883829,1.11853991160604,183,3661,NP3sl,9190,13617,8226,8368,7815,9190,58,80,34
"3758",-53.5716776261682,"-30.5091780508475",0.448298958691253,0.29619357775636,0.462715484731703,0.574491199908494,0.80543528744288,1.56220633896498,1.93958020379852,199,3661,NP3sl,9769,15271,8435,8749,8109,9769,58,80,34
"3759",-53.5704627850467,"-30.5091780508475",0.163022188176016,0.143747352877973,0.393481653911381,0.530180815402877,0.742165017065696,2.73731408637074,3.68828228686025,189,3661,NP3sl,9854,17774,8326,8654,7998,9854,67,86,41
"3760",-53.5692479439252,"-30.5091780508475",0.434309609923113,0.0300742621855657,0.989924942901194,0.522361867410589,1.89509419553991,32.9160175831783,17.3690667517456,179,3661,NP3sl,9448,15303,8253,8496,7918,9448,66,85,40
"3761",-53.5680331028037,"-30.5091780508475",0.551115114899903,0.508545983877905,0.648332717216876,0.278663513895456,2.32657913536577,1.27487530679729,0.547961291072469,198,3661,NP3sl,9377,15472,8083,8415,7826,9377,64,83,38
"3762",-53.5668182616822,"-30.5091780508475",0.536900195502531,0.179644525358646,0.241126653392275,0.893332083730404,0.269918273152545,1.34224326018778,4.97277655384676,212,3661,NP3sl,10665,15495,9091,9039,8184,10665,64,82,40
"3763",-53.5656034205607,"-30.5091780508475",0.699562036653484,0.788451560463689,0.0172543248694204,0.861776501380601,0.0200218094155251,0.0218838109208296,1.09299866294106,206,3661,NP3sl,9131,14669,7941,8470,7945,9131,55,85,35
"3764",-53.5643885794393,"-30.5091780508475",0.546903654253072,0.300062008312042,0.0304926302026814,0.432688478148037,0.0704724801852682,0.101621096166801,1.44199687451959,190,3661,NP3sl,9360,15345,8128,8525,8014,9360,56,86,34
"3765",-53.5631737383178,"-30.5091780508475",0.287421468886839,0.862766478090966,0.498960996563352,0.479843859161798,1.03984032938329,0.578326823345522,0.556168872281111,171,3661,NP3sl,9412,15984,8133,8639,7905,9412,68,88,39
"3766",-53.5619588971963,"-30.5091780508475",0.113600106689515,0.656439772839151,0.594596033457999,0.203232793421105,2.9256894197482,0.905789164611899,0.309598537185076,160,3661,NP3sl,11701,18108,9326,9386,8441,11701,84,93,48
"3767",-53.5607440560748,"-30.5091780508475",0.771432559498049,0.205463539195623,0.898829316995879,0.622742281796348,1.44334075791857,4.37464145957351,3.03091382653266,136,3661,NP3sl,10519,17640,8631,8964,8109,10519,86,95,50
"3768",-53.5595292149533,"-30.5091780508475",0.697049236266674,0.343598183573371,0.530898976322789,0.7576204165299,0.700745339934799,1.54511578263167,2.2049604821852,139,3661,NP3sl,9002,15026,8007,8320,7809,9002,55,81,33
"3769",-53.5583143738318,"-30.5091780508475",0.0664931672019732,0.688961440511955,0.450725875583641,0.952192063382129,0.47335605170105,0.654210597401089,1.38206873039886,156,3661,NP3sl,9028,15022,8081,8352,7765,9028,59,85,40
"3770",-53.5570995327103,"-30.5091780508475",0.529794105603249,0.0568339642434037,0.10333021111017,0.723483193208512,0.142823236365616,1.81810669879785,12.7297682440387,177,3661,NP3sl,9990,18647,8234,8867,7930,9990,69,96,43
"3771",-53.5558846915888,"-30.5091780508475",0.409081279659676,0.825720785194422,0.824046805735562,0.0135330853970519,60.8912736126734,0.997972705194207,0.0163894207820691,172,3661,NP3sl,10614,21244,8690,9612,8193,10614,75,104,38
"3772",-53.5546698504673,"-30.5091780508475",0.0772951877478892,0.896359747963602,0.646978502593463,0.891460956238498,0.725750800487523,0.721784422006124,0.994534792825946,166,3661,NP3sl,10612,21515,8597,9251,8289,10612,74,106,41
"3773",-53.5534550093458,"-30.5091780508475",0.636645536974746,0.0965524107718716,0.599252470510257,0.336115050443248,1.78287901633681,6.20649930664223,3.48116683732943,146,3661,NP3sl,10683,22654,8488,9661,8296,10683,77,108,48
"3774",-53.5522401682243,"-30.5091780508475",0.846541229647433,0.0007180093135032,0.835439476975753,0.247602010070145,3.37412235360721,1163.54963823464,344.845123055693,142,3661,NP3sl,9126,13949,8052,8454,7949,9126,59,90,33
"3775",-53.5510253271028,"-30.5091780508475",0.0027829800350101,0.602550631638732,0.228804309827412,0.831708112281013,0.275101693068619,0.379726279939567,1.38031240631024,140,3661,NP3sl,11011,20700,8792,9939,8324,11011,69,99,45
"3776",-53.5498104859813,"-30.5091780508475",0.412639092975091,0.816029214620019,0.92872194119098,0.596451313426292,1.55707921214218,1.13809888733388,0.730919068509119,141,3661,NP3sl,10181,17404,8521,9285,8083,10181,65,92,39
"3777",-53.5485956448598,"-30.5091780508475",0.737828740082154,0.695144306684298,0.0423342226290921,0.969126548564907,0.0436828633905253,0.0608999055620811,1.39413721618098,147,3661,NP3sl,9997,19244,8406,9244,8066,9997,71,99,41
"3778",-53.5473808037383,"-30.5091780508475",0.306903125250029,0.01597677021121,0.78471337789285,0.708976754269483,1.10682525649435,49.1158956108827,44.3754741976594,155,3661,NP3sl,10120,17366,8566,9270,8180,10120,60,88,29
"3779",-53.5753221495327,"-30.5046025254237",0.931083847566474,0.973452569669427,0.534904415404449,0.294373996289547,1.81709125855776,0.549492016427771,0.30240199210683,180,3661,NP3sl,9888,15226,8296,8560,7946,9888,70,88,38
"3780",-53.5741073084112,"-30.5046025254237",0.870538008594032,0.485288811859736,0.922512444593354,0.372783017531547,2.47466327919642,1.90095551772166,0.768167343695723,183,3661,NP3sl,11603,19813,9101,9491,8534,11603,80,100,49
"3781",-53.5728924672897,"-30.5046025254237",0.863104199247969,0.392382510642691,0.973235185344696,0.727790599770269,1.33724616071148,2.48032253973454,1.85479877423233,170,3661,NP3sl,10399,19405,8893,9027,8261,10399,70,94,42
"3782",-53.5716776261682,"-30.5046025254237",0.794004478067208,0.538534155640234,0.0245961549015884,0.839714527183865,0.0292910913237098,0.0456724139852325,1.55925955371498,154,3661,NP3sl,9822,15901,8355,8679,7952,9822,63,92,38
"3783",-53.5704627850467,"-30.5046025254237",0.0998943061129377,0.805174695102479,0.909319336972571,0.445841506754406,2.03955738350192,1.12934415662037,0.55372021682532,161,3661,NP3sl,9689,16083,8267,8643,8070,9689,61,85,35
"3784",-53.5692479439252,"-30.5046025254237",0.776969052484489,0.672783536135022,0.586387232433326,0.557168799340694,1.05244089964694,0.871583802127469,0.82815462836902,178,3661,NP3sl,11704,19685,9155,9406,8383,11704,74,96,47
"3785",-53.5680331028037,"-30.5046025254237",0.190196735892128,0.338860622816193,0.647207023926384,0.613831119563023,1.05437310572836,1.90995052345591,1.81145603304867,170,3661,NP3sl,11238,19782,9316,9350,8411,11238,78,100,51
"3786",-53.5668182616822,"-30.5046025254237",0.875182757439045,0.806161817473005,0.772943257312904,0.374141791091574,2.06590997241396,0.958794178240508,0.464102594519248,179,3661,NP3sl,9525,15172,8270,8565,7835,9525,67,89,40
"3787",-53.5656034205607,"-30.5046025254237",0.244450146992349,0.587863958795731,0.114009905287617,0.419164449390117,0.271993260529372,0.193939267039218,0.713029678241879,200,3661,NP3sl,10565,14508,8813,8778,8207,10565,66,86,37
"3788",-53.5643885794393,"-30.5046025254237",0.0947235156670012,0.940237775442361,0.817138423812232,0.004911051649401,166.387666460787,0.869076360421476,0.0052232018088089,210,3661,NP3sl,9615,17373,8179,8605,8032,9615,67,89,40
"3789",-53.5631737383178,"-30.5046025254237",0.133784549965834,0.616114235465845,0.080466671546925,0.279274604203128,0.288127421311815,0.130603493500007,0.453283803760788,183,3661,NP3sl,9517,17453,8175,8649,7976,9517,67,94,43
"3790",-53.5619588971963,"-30.5046025254237",0.549305456185134,0.834771733135138,0.121047449830179,0.694905161080731,0.174192762710128,0.145006646757867,0.832449319373678,167,3661,NP3sl,9358,17313,8145,8667,7958,9358,60,90,38
"3791",-53.5607440560748,"-30.5046025254237",0.362290198719021,0.874574248530144,0.0761232850503065,0.749533472527921,0.101560887992859,0.087040391571377,0.857026689029121,155,3661,NP3sl,8959,15570,8000,8374,7756,8959,58,88,38
"3792",-53.5595292149533,"-30.5046025254237",0.502804456562273,0.947603369693483,0.491343546536549,0.550699601825287,0.892216999808965,0.518511818605586,0.581149898193607,158,3661,NP3sl,9280,15521,8013,8480,7736,9280,60,82,35
"3793",-53.5583143738318,"-30.5046025254237",0.447314940860357,0.638302982582642,0.622892621895008,0.637372048299177,0.977282614694499,0.975857294876985,0.998541547965673,153,3661,NP3sl,10556,15928,8857,8913,8193,10556,66,89,35
"3794",-53.5570995327103,"-30.5046025254237",0.852637814743726,0.979754690772072,0.69863711960699,0.379363242028859,1.84160467384935,0.71307351338777,0.387202271754281,139,3661,NP3sl,9361,15651,8158,8489,7878,9361,61,84,30
"3795",-53.5558846915888,"-30.5046025254237",0.815754358648108,0.769322928782015,0.425440003358509,0.515391718945761,0.825469226065081,0.553005750175757,0.669928972170015,144,3661,NP3sl,9301,16738,8146,8467,7831,9301,63,85,39
"3796",-53.5546698504673,"-30.5046025254237",0.795118911564266,0.571343662489548,0.27891460253482,0.1794191689604,1.55454182599842,0.48817309238977,0.314030207631265,152,3661,NP3sl,10235,20513,8496,9302,8144,10235,66,105,48
"3797",-53.5534550093458,"-30.5046025254237",0.777173077578973,0.0877441592592463,0.428002254605847,0.42385563371206,1.00978309727176,4.87784324585394,4.83058516134104,139,3661,NP3sl,10344,17739,8621,8940,8126,10344,60,96,35
"3798",-53.5522401682243,"-30.5046025254237",0.167853098256797,0.491356569606116,0.411789548802935,0.693357834992778,0.593906245838015,0.838066638923819,1.41110932036299,136,3661,NP3sl,9581,16911,8200,8586,8035,9581,61,97,33
"3799",-53.5510253271028,"-30.5046025254237",0.740640343100122,0.894500514514261,0.109195261903008,0.837819922204171,0.130332615648161,0.122074006812958,0.936634365894279,140,3661,NP3sl,10304,25197,8331,9622,8340,10304,79,114,48
"3800",-53.5498104859813,"-30.5046025254237",0.871797524886257,0.2570482188287,0.128081947337042,0.314691957953377,0.407007373718835,0.498279847729259,1.2242526300604,141,3661,NP3sl,10445,25133,8412,9666,8387,10445,80,122,48
"3801",-53.5485956448598,"-30.5046025254237",0.817909065683911,0.0076369332063882,0.985755242802563,0.0117663451503092,83.7775222645631,129.07736864557,1.54071599584854,137,3661,NP3sl,10449,25840,8373,9663,8362,10449,73,125,40
"3802",-53.5473808037383,"-30.5046025254237",0.997083774506421,0.488957301582792,0.341111928773432,0.64276623895321,0.530693599167493,0.697631322140454,1.31456517138107,130,3661,NP3sl,10532,24942,8540,9883,8447,10532,74,121,41
"3803",-53.5461659626168,"-30.5046025254237",0.164827241723572,0.113524671109923,0.46764558131479,0.296620299015545,1.57657983242166,4.11932998125122,2.61282676369382,132,3661,NP3sl,9324,17481,8205,8663,8198,9324,66,96,36
"3804",-53.5449511214953,"-30.5046025254237",0.469776833403595,0.625602136714751,0.476270203138133,0.0699054243856103,6.81306504214816,0.761298875414955,0.111741025618466,134,3661,NP3sl,11089,19092,9023,9373,8241,11089,73,96,40
"3805",-53.5437362803738,"-30.5046025254237",0.133604833117348,0.698755873120975,0.71062700353857,0.84686513425962,0.839126532419879,1.01698895261456,1.21196138284623,149,3661,NP3sl,11821,21109,9378,9678,8439,11821,79,102,46
"3806",-53.5425214392523,"-30.5046025254237",0.58095448766785,0.2497693187132,0.419245773956115,0.189307508025997,2.21462834901689,1.6785319194369,0.757929392614355,153,3661,NP3sl,10692,17620,8925,9136,8213,10692,71,94,38
"3807",-53.5850408785047,"-30.6281417118644",0.0837977215357318,0.254260448528169,0.103147492060293,0.687100003139634,0.150120057617481,0.405676512636473,2.70234716849212,372,3750,NP3ps,8816,14694,7941,8230,7732,8816,55,82,37
"3808",-53.5838260373832,"-30.6281417118644",0.642694263944627,0.792739945143143,0.834898089840713,0.973319358694694,0.857784325753455,1.05318029570209,1.22779149033413,365,3750,NP3ps,9898,16220,8340,8775,8159,9898,52,78,39
"3809",-53.5826111962617,"-30.6281417118644",0.987603312586238,0.968891154048315,0.621198394027883,0.901378530907594,0.689164843323261,0.641143632525007,0.930319703241553,371,3750,NP3ps,8415,13472,7765,8084,7610,8415,47,72,33
"3810",-53.5813963551402,"-30.6281417118644",0.820327445476498,0.852831773067216,0.366906682717315,0.932617850204011,0.393415891232463,0.430221638433723,1.09355429717381,375,3750,NP3ps,8797,16238,7934,8315,7729,8797,51,76,36
"3811",-53.5801815140187,"-30.6281417118644",0.364771057782654,0.190719473247878,0.109354320301225,0.458830316687724,0.238332813512954,0.573377843588616,2.40578640908568,345,3750,NP3ps,9381,19389,8202,8673,7934,9381,61,87,40
"3812",-53.5789666728972,"-30.6281417118644",0.376569680712052,0.6526100035897,0.646564075138399,0.511739385559346,1.26346357810956,0.990735771106717,0.784142723440506,284,3750,NP3ps,9051,17238,7957,8367,7902,9051,60,88,39
"3813",-53.5850408785047,"-30.6235661864407",0.659163907163015,0.91664801845368,0.554815783757557,0.827201460138951,0.670714221979686,0.605265895510789,0.902419951263715,406,3750,NP3ps,10868,22439,8680,9959,8390,10868,79,110,42
"3814",-53.5838260373832,"-30.6235661864407",0.570840805124912,0.325071576036198,0.44894352038294,0.224295245791817,2.00157394686659,1.38106052167707,0.689987259196236,397,3750,NP3ps,11669,25324,8991,10210,8473,11669,82,113,45
"3815",-53.5826111962617,"-30.6235661864407",0.258225084741412,0.742284715168558,0.418783801238801,0.18341871078518,2.28321199863454,0.564182169834527,0.247100212407754,386,3750,NP3ps,11804,26054,8986,10337,8503,11804,89,119,49
"3816",-53.5813963551402,"-30.6235661864407",0.854410254828757,0.500317089152499,0.819651331555412,0.748393163075784,1.09521488436207,1.63826371180693,1.49583769833549,374,3750,NP3ps,9056,19094,8047,8458,7954,9056,65,92,37
"3817",-53.5801815140187,"-30.6235661864407",0.649635564566833,0.386792005318909,0.0799950874616167,0.572411052906941,0.139751123000453,0.20681680686668,1.47989370265032,376,3750,NP3ps,8911,17811,7971,8445,7879,8911,69,97,36
"3818",-53.5789666728972,"-30.6235661864407",0.601912124647033,0.835625072248728,0.965848012693511,0.0767208259525481,12.5891242788612,1.15583895788855,0.0918124988113231,347,3750,NP3ps,9409,21939,8152,8707,7998,9409,74,103,36
